"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_gravidez","internacoes_motivo_intercorrencia_puerperio","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_parto_acompanhante","internacoes_aborto_legal"
2410338,240110,2021,"menos_50","publico","Areia Branca","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",2,0,2,0,0,1,0,1,0,0,0,0,0,0
2410338,240110,2022,"menos_50","publico","Areia Branca","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",5,1,3,1,0,4,0,1,0,0,0,0,0,0
2410338,240110,2023,"menos_50","publico","Areia Branca","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",6,0,6,0,0,6,0,0,0,0,0,0,0,0
2410362,240520,2018,"menos_50","publico","Janduís","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2410362,240520,2019,"menos_50","publico","Janduís","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410362,240520,2020,"menos_50","publico","Janduís","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410362,240520,2021,"menos_50","publico","Janduís","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2410362,240520,2022,"menos_50","publico","Janduís","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",4,0,3,1,0,4,0,0,0,0,0,0,0,0
2410362,240520,2023,"menos_50","publico","Janduís","Rio Grande do Norte","Nordeste",24002,"2ª Regiao De Saude - Mossoro",24002,"MACRORREGIAO II",5,0,1,4,0,4,0,1,0,0,0,0,0,0
2410389,240070,2018,"menos_50","publico","Alto do Rodrigues","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",4,0,4,0,0,4,0,0,0,0,0,0,0,0
2410389,240070,2019,"menos_50","publico","Alto do Rodrigues","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410389,240070,2020,"menos_50","publico","Alto do Rodrigues","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410389,240070,2021,"menos_50","publico","Alto do Rodrigues","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410389,240070,2022,"menos_50","publico","Alto do Rodrigues","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410389,240070,2023,"menos_50","publico","Alto do Rodrigues","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410486,240020,2018,"50_mais","publico","Açu","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",896,52,835,79,7,890,0,6,0,0,0,51,0,0
2410486,240020,2019,"50_mais","publico","Açu","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",503,33,459,72,4,501,0,2,0,0,0,32,0,0
2410486,240020,2020,"50_mais","publico","Açu","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",151,5,145,12,0,150,0,1,0,0,0,5,0,0
2410486,240020,2021,"50_mais","publico","Açu","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",77,2,73,2,0,74,0,3,0,0,0,2,0,0
2410486,240020,2022,"50_mais","publico","Açu","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",29,0,28,1,0,26,0,3,0,0,0,0,0,0
2410486,240020,2023,"50_mais","publico","Açu","Rio Grande do Norte","Nordeste",24008,"8ª Regiao De Saude - Acu",24008,"MACRORREGIAO II",26,4,20,2,1,25,0,1,0,0,0,4,0,0
2410834,420010,2018,"menos_50","misto","Abelardo Luz","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",169,11,124,47,0,164,0,5,0,0,0,11,0,0
2410834,420010,2019,"menos_50","misto","Abelardo Luz","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",233,13,136,93,3,225,0,8,0,0,0,14,0,0
2410834,420010,2020,"menos_50","misto","Abelardo Luz","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",255,7,163,87,2,254,0,1,0,0,1,6,0,0
2410834,420010,2021,"menos_50","misto","Abelardo Luz","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",270,7,172,102,1,268,0,2,0,0,0,8,0,0
2410834,420010,2022,"menos_50","misto","Abelardo Luz","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",187,11,119,81,1,186,0,1,0,0,7,4,0,0
2410834,420010,2023,"menos_50","misto","Abelardo Luz","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",199,21,121,71,2,198,0,1,0,0,14,8,0,0
2411164,421340,2022,"50_mais","misto","Ponte Serrada","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",11,0,2,9,0,8,0,3,0,0,0,0,0,0
2411164,421340,2023,"50_mais","misto","Ponte Serrada","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",22,1,0,21,0,20,0,2,0,0,0,0,0,0
2411245,421910,2018,"menos_50","misto","Vargeão","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",32,6,21,7,0,32,0,0,0,0,0,6,0,0
2411245,421910,2019,"menos_50","misto","Vargeão","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",52,4,32,18,0,52,0,0,0,0,0,4,0,0
2411245,421910,2020,"menos_50","misto","Vargeão","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",37,2,27,8,0,36,0,1,0,0,0,2,0,0
2411245,421910,2021,"menos_50","misto","Vargeão","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",25,0,20,6,0,25,0,0,0,0,0,0,0,0
2411245,421910,2022,"menos_50","misto","Vargeão","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",29,2,26,2,0,28,0,1,0,0,0,2,0,0
2411245,421910,2023,"menos_50","misto","Vargeão","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",39,5,33,1,0,39,0,0,0,0,0,3,0,0
2411393,421950,2018,"50_mais","misto","Xanxerê","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",1392,102,1198,327,9,1381,2,7,1,1,0,98,0,0
2411393,421950,2019,"50_mais","misto","Xanxerê","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",1305,117,1109,318,11,1298,1,6,0,0,0,105,0,0
2411393,421950,2020,"50_mais","misto","Xanxerê","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",1222,97,1040,336,3,1218,0,3,1,0,1,84,0,0
2411393,421950,2021,"50_mais","misto","Xanxerê","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",1311,101,1106,340,9,1304,0,5,2,0,0,93,0,0
2411393,421950,2022,"50_mais","misto","Xanxerê","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",1609,136,1359,391,14,1606,1,2,0,0,0,121,0,0
2411393,421950,2023,"50_mais","misto","Xanxerê","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",1378,109,1125,424,12,1366,2,6,4,0,0,107,0,0
2411415,421970,2018,"50_mais","misto","Xaxim","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",321,19,289,13,1,319,0,2,0,0,1,17,0,0
2411415,421970,2019,"50_mais","misto","Xaxim","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",273,22,220,33,1,270,0,3,0,0,3,19,0,0
2411415,421970,2020,"menos_50","misto","Xaxim","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",356,42,269,51,0,353,0,3,0,0,6,35,0,0
2411415,421970,2021,"menos_50","misto","Xaxim","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",258,20,195,49,1,256,0,2,0,0,0,20,0,0
2411415,421970,2022,"menos_50","misto","Xaxim","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",77,6,66,6,0,77,0,0,0,0,0,6,0,0
2411415,421970,2023,"menos_50","misto","Xaxim","Santa Catarina","Sul",42003,"Xanxere",42003,"GRANDE OESTE",272,27,228,26,1,272,0,0,0,0,1,26,0,0
2412241,291170,2018,"menos_50","misto","Guanambi","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",3,0,3,0,0,3,0,0,0,0,0,0,0,0
2412241,291170,2019,"menos_50","misto","Guanambi","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",5,0,5,0,0,5,0,0,0,0,0,0,0,0
2412241,291170,2020,"menos_50","misto","Guanambi","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",2,0,2,0,0,2,0,0,0,0,0,0,0,0
2412241,291170,2021,"menos_50","misto","Guanambi","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412241,291170,2022,"menos_50","misto","Guanambi","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412241,291170,2023,"menos_50","misto","Guanambi","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412276,291180,2018,"menos_50","publico","Guaratinga","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",161,3,149,9,0,159,0,2,0,0,2,1,0,0
2412276,291180,2019,"menos_50","publico","Guaratinga","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",162,7,119,36,0,160,0,2,0,0,5,2,0,0
2412276,291180,2020,"menos_50","publico","Guaratinga","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",114,1,85,30,1,106,0,8,0,0,0,0,0,0
2412276,291180,2021,"menos_50","publico","Guaratinga","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",128,4,103,24,1,122,0,6,0,0,0,1,0,0
2412276,291180,2022,"menos_50","publico","Guaratinga","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",99,4,79,18,1,92,0,7,0,0,1,2,0,0
2412276,291180,2023,"menos_50","publico","Guaratinga","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",91,1,72,18,0,91,0,0,0,0,0,1,0,0
2412381,291120,2018,"50_mais","publico","Gandu","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",535,46,476,25,2,534,0,1,0,0,0,45,0,0
2412381,291120,2019,"50_mais","publico","Gandu","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",417,12,377,36,2,410,0,7,0,0,0,11,0,0
2412381,291120,2020,"50_mais","publico","Gandu","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",451,25,407,25,1,446,0,5,0,0,0,21,0,0
2412381,291120,2021,"50_mais","publico","Gandu","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",485,33,427,32,1,481,0,4,0,0,0,32,0,0
2412381,291120,2022,"50_mais","publico","Gandu","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",404,26,355,34,0,398,0,6,0,0,0,22,0,0
2412381,291120,2023,"50_mais","publico","Gandu","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",437,31,380,44,0,431,2,4,0,0,0,29,0,0
2412551,291200,2018,"menos_50","publico","Ibiassucê","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",206,12,182,13,6,206,0,0,0,0,0,7,0,0
2412551,291200,2019,"menos_50","publico","Ibiassucê","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",209,11,190,8,2,209,0,0,0,0,0,4,0,0
2412551,291200,2020,"menos_50","publico","Ibiassucê","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",202,14,174,14,0,202,0,0,0,0,0,10,0,0
2412551,291200,2021,"menos_50","publico","Ibiassucê","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",288,29,252,7,1,288,0,0,0,0,0,18,0,0
2412551,291200,2022,"menos_50","publico","Ibiassucê","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",280,19,255,27,1,280,0,0,0,0,0,14,0,0
2412551,291200,2023,"menos_50","publico","Ibiassucê","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",283,9,267,15,2,283,0,0,0,0,0,3,0,0
2412713,291300,2018,"50_mais","misto","Ibitiara","Bahia","Nordeste",29023,"Seabra",29023,"CENTRO-LESTE (NRS - FEIRA SANTANA)",156,10,113,33,0,156,0,0,0,0,0,10,0,0
2412713,291300,2019,"50_mais","misto","Ibitiara","Bahia","Nordeste",29023,"Seabra",29023,"CENTRO-LESTE (NRS - FEIRA SANTANA)",188,25,121,42,0,187,0,1,0,0,0,25,0,0
2412713,291300,2020,"50_mais","misto","Ibitiara","Bahia","Nordeste",29023,"Seabra",29023,"CENTRO-LESTE (NRS - FEIRA SANTANA)",211,19,142,71,2,208,0,3,0,0,0,15,0,0
2412713,291300,2021,"50_mais","misto","Ibitiara","Bahia","Nordeste",29023,"Seabra",29023,"CENTRO-LESTE (NRS - FEIRA SANTANA)",162,10,127,39,1,161,0,1,0,0,0,3,0,0
2412713,291300,2022,"50_mais","misto","Ibitiara","Bahia","Nordeste",29023,"Seabra",29023,"CENTRO-LESTE (NRS - FEIRA SANTANA)",69,7,49,16,1,64,0,5,0,0,0,2,0,0
2412713,291300,2023,"50_mais","misto","Ibitiara","Bahia","Nordeste",29023,"Seabra",29023,"CENTRO-LESTE (NRS - FEIRA SANTANA)",5,0,4,1,0,4,0,1,0,0,0,0,0,0
2412845,291230,2018,"menos_50","publico","Ibicuí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",61,0,61,0,0,61,0,0,0,0,0,0,0,0
2412845,291230,2019,"menos_50","publico","Ibicuí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",75,0,75,0,0,75,0,0,0,0,0,0,0,0
2412845,291230,2020,"menos_50","publico","Ibicuí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",69,0,68,1,0,69,0,0,0,0,0,0,0,0
2412845,291230,2021,"menos_50","publico","Ibicuí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",53,0,52,1,0,53,0,0,0,0,0,0,0,0
2412845,291230,2022,"menos_50","publico","Ibicuí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",49,0,47,2,0,49,0,0,0,0,0,0,0,0
2412845,291230,2023,"menos_50","publico","Ibicuí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",35,0,35,0,0,35,0,0,0,0,0,0,0,0
2412985,291240,2018,"menos_50","misto","Ibipeba","Bahia","Nordeste",29010,"Irece",29010,"CENTRO - NORTE (NRS - JACOBINA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412985,291240,2019,"menos_50","privado","Ibipeba","Bahia","Nordeste",29010,"Irece",29010,"CENTRO - NORTE (NRS - JACOBINA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412985,291240,2020,"menos_50","privado","Ibipeba","Bahia","Nordeste",29010,"Irece",29010,"CENTRO - NORTE (NRS - JACOBINA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412985,291240,2021,"menos_50","privado","Ibipeba","Bahia","Nordeste",29010,"Irece",29010,"CENTRO - NORTE (NRS - JACOBINA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412985,291240,2022,"menos_50","privado","Ibipeba","Bahia","Nordeste",29010,"Irece",29010,"CENTRO - NORTE (NRS - JACOBINA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412985,291240,2023,"menos_50","privado","Ibipeba","Bahia","Nordeste",29010,"Irece",29010,"CENTRO - NORTE (NRS - JACOBINA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413043,291270,2018,"menos_50","publico","Ibirapitanga","Bahia","Nordeste",29012,"Itabuna",29012,"SUL (NBS - ILHEUS)",185,0,185,0,0,185,0,0,0,0,0,0,0,0
2413043,291270,2019,"menos_50","publico","Ibirapitanga","Bahia","Nordeste",29012,"Itabuna",29012,"SUL (NBS - ILHEUS)",209,0,208,1,0,209,0,0,0,0,0,0,0,0
2413043,291270,2020,"menos_50","publico","Ibirapitanga","Bahia","Nordeste",29012,"Itabuna",29012,"SUL (NBS - ILHEUS)",204,0,204,0,0,204,0,0,0,0,0,0,0,0
2413043,291270,2021,"menos_50","publico","Ibirapitanga","Bahia","Nordeste",29012,"Itabuna",29012,"SUL (NBS - ILHEUS)",213,0,213,0,0,213,0,0,0,0,0,0,0,0
2413043,291270,2022,"menos_50","publico","Ibirapitanga","Bahia","Nordeste",29012,"Itabuna",29012,"SUL (NBS - ILHEUS)",172,0,172,0,0,172,0,0,0,0,0,0,0,0
2413043,291270,2023,"menos_50","publico","Ibirapitanga","Bahia","Nordeste",29012,"Itabuna",29012,"SUL (NBS - ILHEUS)",109,0,109,0,0,109,0,0,0,0,0,0,0,0
2413299,291345,2018,"menos_50","publico","Igrapiúna","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",103,0,99,5,0,102,0,1,0,0,0,0,0,0
2413299,291345,2019,"menos_50","publico","Igrapiúna","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",132,0,122,11,1,132,0,0,0,0,0,0,0,0
2413299,291345,2020,"menos_50","publico","Igrapiúna","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",116,0,100,16,1,115,0,1,0,0,0,0,0,0
2413299,291345,2021,"menos_50","publico","Igrapiúna","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",70,1,59,12,0,70,0,0,0,0,0,0,0,0
2413299,291345,2022,"menos_50","publico","Igrapiúna","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",43,0,38,5,0,43,0,0,0,0,0,0,0,0
2413299,291345,2023,"menos_50","publico","Igrapiúna","Bahia","Nordeste",29027,"Valenca",29027,"SUL (NBS - ILHEUS)",43,0,40,3,1,43,0,0,0,0,0,0,0,0
2413450,291350,2018,"menos_50","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",36,0,36,0,0,36,0,0,0,0,0,0,0,0
2413450,291350,2019,"menos_50","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",83,0,82,1,0,83,0,0,0,0,0,0,0,0
2413450,291350,2020,"menos_50","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",32,0,31,1,0,32,0,0,0,0,0,0,0,0
2413450,291350,2021,"menos_50","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413450,291350,2022,"menos_50","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413450,291350,2023,"menos_50","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413469,291350,2018,"50_mais","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",487,58,357,100,2,486,0,1,0,0,0,57,0,0
2413469,291350,2019,"50_mais","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",455,63,311,102,2,455,0,0,0,0,0,60,0,0
2413469,291350,2020,"50_mais","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",349,20,297,41,0,349,0,0,0,0,0,17,0,0
2413469,291350,2021,"50_mais","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",342,26,295,28,1,342,0,0,0,0,0,23,0,0
2413469,291350,2022,"50_mais","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",396,41,283,94,4,395,0,1,0,0,0,38,0,0
2413469,291350,2023,"50_mais","misto","Iguaí","Bahia","Nordeste",29013,"Itapetinga",29013,"SUDOESTE (NBS - VITORIA CONQUISTA)",386,31,257,136,1,384,0,1,1,0,0,32,0,0
2413507,291500,2018,"menos_50","publico","Itaeté","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",107,0,101,6,0,106,0,1,0,0,0,0,0,0
2413507,291500,2019,"menos_50","publico","Itaeté","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",110,0,105,5,0,106,0,4,0,0,0,0,0,0
2413507,291500,2020,"menos_50","publico","Itaeté","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",95,0,87,8,0,93,0,2,0,0,0,0,0,0
2413507,291500,2021,"menos_50","publico","Itaeté","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",83,0,80,3,0,82,0,1,0,0,0,0,0,0
2413507,291500,2022,"menos_50","publico","Itaeté","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",85,0,80,5,0,84,0,1,0,0,0,0,0,0
2413507,291500,2023,"menos_50","publico","Itaeté","Bahia","Nordeste",29011,"Itaberaba",29011,"CENTRO-LESTE (NRS - FEIRA SANTANA)",97,0,90,7,0,96,0,1,0,0,0,0,0,0
2413663,291420,2018,"menos_50","publico","Irajuba","Bahia","Nordeste",29015,"Jequie",29015,"SUL (NBS - ILHEUS)",52,0,45,7,4,52,0,0,0,0,0,0,0,0
2413663,291420,2019,"menos_50","publico","Irajuba","Bahia","Nordeste",29015,"Jequie",29015,"SUL (NBS - ILHEUS)",41,0,35,6,3,41,0,0,0,0,0,0,0,0
2413663,291420,2020,"menos_50","publico","Irajuba","Bahia","Nordeste",29015,"Jequie",29015,"SUL (NBS - ILHEUS)",31,0,29,2,1,31,0,0,0,0,0,0,0,0
2413663,291420,2021,"menos_50","publico","Irajuba","Bahia","Nordeste",29015,"Jequie",29015,"SUL (NBS - ILHEUS)",34,0,28,6,0,34,0,0,0,0,0,0,0,0
2413663,291420,2022,"menos_50","publico","Irajuba","Bahia","Nordeste",29015,"Jequie",29015,"SUL (NBS - ILHEUS)",24,0,22,2,0,23,0,1,0,0,0,0,0,0
2413663,291420,2023,"menos_50","publico","Irajuba","Bahia","Nordeste",29015,"Jequie",29015,"SUL (NBS - ILHEUS)",19,0,15,4,0,19,0,0,0,0,0,0,0,0
2413671,291450,2018,"menos_50","publico","Irará","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",176,0,150,29,0,168,0,8,0,0,0,0,0,0
2413671,291450,2019,"menos_50","publico","Irará","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",151,0,121,31,1,148,0,3,0,0,0,0,0,0
2413671,291450,2020,"menos_50","publico","Irará","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",110,0,106,4,0,109,0,1,0,0,0,0,0,0
2413671,291450,2021,"menos_50","publico","Irará","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",112,0,89,23,0,100,0,12,0,0,0,0,0,0
2413671,291450,2022,"menos_50","publico","Irará","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",109,0,80,32,0,92,0,17,0,0,0,0,0,0
2413671,291450,2023,"menos_50","publico","Irará","Bahia","Nordeste",29006,"Feira De Santana",29006,"CENTRO-LESTE (NRS - FEIRA SANTANA)",109,0,67,46,0,82,0,27,0,0,0,0,0,0
2413922,290340,2018,"menos_50","publico","Belmonte","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",190,4,169,19,0,190,0,0,0,0,0,4,0,0
2413922,290340,2019,"menos_50","publico","Belmonte","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",233,4,208,22,0,231,0,1,1,0,0,4,0,0
2413922,290340,2020,"menos_50","publico","Belmonte","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",176,0,169,8,1,176,0,0,0,0,0,0,0,0
2413922,290340,2021,"menos_50","publico","Belmonte","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",119,1,113,5,1,118,0,1,0,0,0,1,0,0
2413922,290340,2022,"menos_50","publico","Belmonte","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",88,0,84,4,0,87,0,1,0,0,0,0,0,0
